STABR;FSCSKEY;LIBID;LIBNAME;ADDRESS;CITY;ZIP;PHONE;VISITS;LONGITUDE;LATITUDE
PA;PA0179;912670243;DILLSBURG AREA PUBLIC LIBRARY;204 MUMPER LN;DILLSBURG;17019;7174325613;48274;-77029969;40113086
PA;PA0180;912670603;A HUFNAGEL PUBLIC LIBRARY OF GLEN ROCK;32 MAIN STREET;GLEN ROCK;17327;7172351127;29249;-76734466;39796026
PA;PA0181;912670693;GUTHRIE MEMORIAL LIBRARY - HANOVER'S PUBLIC LIBRARY;2 LIBRARY PLACE;HANOVER;17331;7176325183;191916;-76986723;39803797
PA;PA0183;912671473;KALTREIDER-BENFER LIBRARY;147 S CHARLES ST;RED LION;17356;7172442032;148731;-76605516;39898198
PA;PA0184;912671565;PAUL SMITH LIBRARY OF SOUTHERN YORK COUNTY;80 CONSTITUTION AVE;SHREWSBURY;17361;7172354313;82406;-76679494;39753362
PA;PA0185;912671623;GLATFELTER MEMORIAL LIBRARY;101 GLENVIEW RD;SPRING GROVE;17362;7172253220;47259;-76862096;39887088
PA;PA0186;912671713;MASON DIXON PUBLIC LIBRARY;250 BAILEY DRIVE;STEWARTSTOWN;17363;7179932404;50133;-76597475;39754944
PA;PA0188;912672072;YORK SYS ADMIN UNIT;159 EAST MARKET STREET;YORK;17401;7178465300;620266;-76724655;39963427
PA;PA0189;913360183;MOORES MEMORIAL LIBRARY;9 WEST SLOKOM AVENUE;CHRISTIANA;17509;6105936683;26343;-75996596;39954962
PA;PA0190;913360723;ELIZABETHTOWN PUBLIC LIBRARY;10 SOUTH MARKET STREET;ELIZABETHTOWN;17022;7173677467;170281;-76605828;40151246
PA;PA0191;913360753;EPHRATA PUBLIC LIBRARY;550 SOUTH READING RD;EPHRATA;17522;7177389291;287353;-76196463;40173109
PA;PA0192;913360842;LANCASTER PUBLIC LIBRARY;125 NORTH DUKE ST;LANCASTER;17602;7173942651;338839;-76304052;40040619
PA;PA0193;913360933;LITITZ PUBLIC LIBRARY;651 KISSEL HILL ROAD;LITITZ;17543;7176262255;212585;-76295627;40148318
PA;PA0194;913361203;MILANOF-SCHOCK LIBRARY;1184 ANDERSON FERRY RD.;MOUNT JOY;17552;7176531510;81509;-76511547;40104119
PA;PA0195;913361263;EASTERN LANCASTER COUNTY LIB;11 CHESTNUT DR;NEW HOLLAND;17557;7173540525;71365;-76072775;40103409
PA;PA0196;913380034;ANNVILLE FREE LIBRARY;216 E MAIN ST;ANNVILLE;17003;7178671802;51035;-76512192;40329815
PA;PA0198;913380393;MYERSTOWN COMMUNITY LIBRARY;199 NORTH COLLEGE ST;MYERSTOWN;17067;7178662800;48915;-76306317;40378076
PA;PA0199;913380543;PALMYRA PUBLIC LIBRARY;50 LANDINGS DR, STE B;ANNVILLE;17003;7178381347;151960;-76565766;40289066
PA;PA0200;913380573;RICHLAND COMMUNITY LIBRARY;111 EAST MAIN STREET;RICHLAND;17087;7178664939;15240;-76256294;40357557
PA;PA0201;914060245;BETHEL TULPEHOCKEN PUBLIC LIBRARY;8601 LANCASTER AVE;BETHEL;19507;7179334060;39651;-76295157;40477323
PA;PA0202;914060273;BOONE AREA LIBRARY;129 N. MILL ST.;BIRDSBORO;19508;6105825666;37417;-75806434;40264527
PA;PA0203;914060365;VILLAGE LIBRARY OF MORGANTOWN;207 N. WALNUT STREET;MORGANTOWN;19543;6102861022;36300;-75893524;40156596
PA;PA0204;914060693;HAMBURG PUBLIC LIBRARY;35 NORTH 3RD ST;HAMBURG;19526;6105622843;39489;-75984176;40555724
PA;PA0205;914061442;READING PUBLIC LIBRARY;100 S. 5TH STREET;READING;19602;6106556350;287235;-75927957;40333638
PA;PA0207;914061533;ROBESONIA COMMUNITY LIBRARY;75-A SOUTH BROOKE ST;ROBESONIA;19551;6106933264;32337;-76137102;40351643
PA;PA0208;914061683;SINKING SPRING PUBLIC LIBRARY;3940 PENN AVE;SINKING SPRING;19608;6106784311;47666;-76021954;4032525
PA;PA0209;914061833;MUHLENBERG COMMUNITY LIBRARY;3612 KUTZTOWN RD;LAURELDALE;19605;6109290589;67157;-75919977;40391332
PA;PA0210;914062073;WERNERSVILLE PUBLIC LIBRARY;100 NORTH REBER STREET;WERNERSVILLE;19565;6106788771;33156;-76076827;40330743
PA;PA0211;914060001;SPRING TOWNSHIP LIBRARY;78-C COMMERCE DRIVE;WYOMISSING;19610;6103739888;104420;-75990296;40346343
PA;PA0213;914062223;WYOMISSING PUBLIC LIBRARY;9 READING BLVD;WYOMISSING;19610;6103742385;65706;-75958655;40335049
PA;PA0214;915210033;CLEVE J. FREDRICKSEN LIBRARY;100 NORTH 19TH STREET;CAMP HILL;17011;7177613900;289828;-76916572;40241355
PA;PA0215;915210063;BOSLER FREE LIBRARY;158 WEST HIGH ST;CARLISLE;17013;7172434642;296850;-77192728;40201754
PA;PA0216;915210363;JOSEPH T. SIMPSON PUBLIC LIBRARY;16 N WALNUT ST;MECHANICSBURG;17055;7177660171;200323;-77003087;4021532
PA;PA0217;915210453;AMELIA S GIVIN LIBRARY;114 NORTH BALTIMORE AVE;MT HOLLY SPRINGS;17065;7174863688;61798;-77189277;40116053
PA;PA0218;915210483;NEW CUMBERLAND PUBLIC LIBRARY;1 BENJAMIN PLAZA;NEW CUMBERLAND;17070;7177747820;133498;-76873551;40228877
PA;PA0219;915210543;JOHN GRAHAM PUBLIC LIBRARY;9 PARSONAGE ST;NEWVILLE;17241;7177765900;37033;-77400393;40171385
PA;PA0220;915210663;SHIPPENSBURG PUBLIC LIBRARY;73 W KING ST;SHIPPENSBURG;17257;7175324508;80042;-7752307;4004967
PA;PA0221;915220125;HERSHEY PUBLIC LIBRARY;701 COCOA AVE.;HERSHEY;17033;7175336555;171722;-7664747;40277455
PA;PA0222;915220302;DAUPHIN COUNTY LIBRARY SYSTEM;101 WALNUT ST.;HARRISBURG;17101;7172344961;695423;-7688424;40259375
PA;PA0223;915220633;MIDDLETOWN PUBLIC LIBRARY;20 NORTH CATHERINE ST;MIDDLETOWN;17057;7179446412;40494;-76732646;40195516
PA;PA0224;915500423;MARYSVILLE RYE LIB ASSOCIATION;198 OVERCREST ROAD;MARYSVILLE;17053;7179572851;10603;-76938493;40340665
PA;PA0225;916190123;MCBRIDE MEMORIAL LIBRARY;500 MARKET STREET;BERWICK;18603;5707522241;87748;-76236206;41057978
PA;PA0226;916190153;BLOOMSBURG PUBLIC LIBRARY;225 MARKET ST;BLOOMSBURG;17815;5707840883;70690;-76457653;41002154
PA;PA0227;916190485;COLUMBIA COUNTY TRAVELING LIBRARY AUTHORITY;702 SAWMILL ROAD, SUITE 101;BLOOMSBURG;17815;5703878782;24295;-76403263;41028465
PA;PA0228;916470093;THOMAS BEAVER FREE LIBRARY;205 FERRY STREET;DANVILLE;17821;5702754180;25465;-76616694;40961367
PA;PA0229;916490423;MONTGOMERY HOUSE WARRIOR RUN AREA PUBLIC LIBR;20 CHURCH ST;MCEWENSVILLE;17749;5705381381;13041;-7681705;4107285
PA;PA0230;916490453;MILTON PUBLIC LIBRARY;541 BROADWAY ST;MILTON;17847;5707427111;20896;-76844129;41020642
PA;PA0231;916490483;MOUNT CARMEL PUBLIC LIBRARY;30 SOUTH OAK ST;MOUNT CARMEL;17851;5703390703;52875;-76413111;40796527
PA;PA0232;916490543;PRIESTLEY FORSYTH MEM LIBRARY;100 KING ST;NORTHUMBERLAND;17857;5704738201;38476;-76794312;40889894
PA;PA0233;916490605;RALPHO TOWNSHIP PUBLIC LIBRARY;206 S. MARKET ST. SUITE 6;ELYSBURG;17824;5706729449;2500;-76550059;40862421
PA;PA0234;916490722;SHAMOKIN & COAL TWP PUB LIB;210 EAST INDEPENDENCE ST;SHAMOKIN;17872;5706483202;78618;-76553371;40791944
PA;PA0235;916490812;DEGENSTEIN COMMUNITY LIBRARY;40 SOUTH FIFTH STREET;SUNBURY;17801;5702862461;38186;-76789705;40859779
PA;PA0237;916550035;SNYDER COUNTY LIBRARIES, INC.;1 NORTH HIGH ST;SELINSGROVE;17870;5703747163;60004;-76863271;40799703
PA;PA0238;916600243;PUBLIC LIBRARY FOR UNION CO;255 REITZ BLVD;LEWISBURG;17837;5705231172;141096;-76911214;40961581
PA;PA0239;916600303;JANE & ANNETTE HERR MEMORIAL LIBRARY;500 MARKET STREET;MIFFLINBURG;17844;5709660831;18617;-77048652;40916142
PA;PA0240;917080153;SPALDING MEMORIAL LIBRARY;724 S MAIN ST;ATHENS;18810;5708887117;27742;-76516227;41950731
PA;PA0241;917080305;GREEN FREE LIBRARY CANTON;38 N. CENTER STREET;CANTON;17724;5706735744;12012;-7685163;41654634
PA;PA0242;917080543;MONROETON PUBLIC LIBRARY;149 DALPIAZ DR;MONROETON;18832;5702652871;4085;-76474289;41710363
PA;PA0244;917080843;SAYRE PUBLIC LIBRARY;122 SOUTH ELMER AVE;SAYRE;18840;5708882256;23000;-76516855;41981301
PA;PA0245;917081143;TOWANDA PUBLIC LIBRARY;104 MAIN ST;TOWANDA;18848;5702652470;23751;-76443198;41769251
PA;PA0246;917089106;BRADFORD COUNTY LIBRARY;707 MAIN ST;WEST BURLINGTON TOWN;16947;5702972436;20605;-7677744;41786401
PA;PA0247;917081295;MATHER MEMORIAL LIBRARY;23866 ROUTE 220;ULSTER;18850;5703583595;5460;-76504066;41841395
PA;PA0248;917081505;WYALUSING PUBLIC LIBRARY;115 CHURCH STREET;WYALUSING;18853;5707461711;27212;-76262077;416666
PA;PA0249;917410483;HUGHESVILLE AREA PUBLIC LIBRARY;146 SOUTH 5TH STREET;HUGHESVILLE;17737;5705843762;21884;-76721473;41236201
PA;PA0250;917410543;JERSEY SHORE PUBLIC LIBRARY;110 OLIVER STREET;JERSEY SHORE;17740;5703989891;30213;-7727305;41201692
PA;PA0251;917410695;JAMES V BROWN LIBRARY;19 EAST 4TH ST;WILLIAMSPORT;17701;5703260536;179062;-77001503;41242558
PA;PA0252;917410873;MONTGOMERY AREA PUBLIC LIBRARY;1 SOUTH MAIN STREET;MONTGOMERY;17752;5705476212;14882;-76876864;41170343
PA;PA0253;917410963;MUNCY PUBLIC LIBRARY;108 SOUTH MAIN ST;MUNCY;17756;5705465014;22538;-76786165;41203681
PA;PA0254;917570123;SULLIVAN COUNTY LIBRARY;206 CENTER STREET;DUSHORE;18614;5709289352;12156;-76402169;41523665
PA;PA0255;917590063;BLOSSBURG MEMORIAL LIBRARY;307 MAIN ST;BLOSSBURG;16912;5706382197;12017;-77064698;41681591
PA;PA0256;917590363;ELKLAND AREA COMMUNITY LIBRARY;110 E PARKWAY AVE;ELKLAND;16920;8142587576;5002;-77311596;41992223
PA;PA0257;917590543;KNOXVILLE PUBLIC LIBRARY;112 E MAIN ST.;KNOXVILLE;16928;8143264448;4964;-77438826;41956994
PA;PA0258;917590693;MANSFIELD FREE PUBLIC LIBRARY;71 NORTH MAIN ST;MANSFIELD;16933;5706623850;15752;-77078861;41809052
PA;PA0259;917591143;GREEN FREE LIBRARY WELLSBORO;134 MAIN ST;WELLSBORO;16901;5707244876;46970;-77304238;41745882
PA;PA0260;917591173;WESTFIELD PUBLIC LIBRARY;147 MAPLE ST;WESTFIELD;16950;8143675411;10398;-77537523;41918814
PA;PA0261;918400303;BACK MOUNTAIN MEMORIAL LIBRARY;96 HUNTSVILLE RD;DALLAS;18612;5706751182;194159;-75962918;41332966
PA;PA0262;918400842;HAZLETON AREA PUBLIC LIBRARY;55 N CHURCH ST;HAZLETON;18201;5704542961;156243;-75976326;40956194
PA;PA0263;918401083;HOYT LIBRARY;284 WYOMING AVE;KINGSTON;18704;5702872013;90379;-75895518;41263381
PA;PA0264;918401175;MARIAN SUTHERLAND KIRBY LIB;35 KIRBY AVENUE;MOUNTAINTOP;18707;5704749313;38184;-75882158;41160099
PA;PA0265;918401322;MILL MEMORIAL LIBRARY;495 EAST MAIN ST;NANTICOKE;18634;5707353030;40184;-75994579;41205712
PA;PA0266;918401502;PITTSTON MEMORIAL LIBRARY;47 BROAD ST;PITTSTON;18640;5706549565;49300;-75788618;41321928
PA;PA0267;918401593;PLYMOUTH PUBLIC LIBRARY;107 WEST MAIN ST;PLYMOUTH;18651;5707794775;36120;-75947073;41240036
PA;PA0268;918402013;WEST PITTSTON LIBRARY;200 EXETER AVE;WEST PITTSTON;18643;5706549847;26098;-75795573;41330151
PA;PA0269;918402073;OSTERHOUT FREE LIBRARY;71 SOUTH FRANKLIN ST;WILKES-BARRE;18701;5708230156;131100;-75885093;41245848
PA;PA0270;918660603;TUNKHANNOCK PUBLIC LIBRARY;220 W. TIOGA ST.;TUNKHANNOCK;18657;5708361677;47292;-75965247;41545797
PA;PA0271;919350152;CARBONDALE PUBLIC LIBRARY;5 NORTH MAIN ST;CARBONDALE;18407;5702824281;72563;-75502767;41572477
PA;PA0272;919350243;ABINGTON COMMUNITY LIBRARY;1200 WEST GROVE STREET;CLARKS SUMMIT;18411;5705873440;161884;-75717496;41485498
PA;PA0273;919350333;DALTON COMMUNITY LIBRARY;113 EAST MAIN ST;DALTON;18414;5705632014;6300;-7573701;4153485
PA;PA0274;919350723;VALLEY COMMUNITY LIBRARY;739 RIVER ST;PECKVILLE;18452;5704891765;48974;-75580659;41477443
PA;PA0275;919350783;NORTH POCONO PUBLIC LIBRARY;1315 CHURCH ST;MOSCOW;18444;5708424700;52939;-755532;41334195
PA;PA0276;919350965;SCRANTON PUBLIC LIBRARY;500 VINE STREET;SCRANTON;18509;5703483000;296357;-75660758;41412072
PA;PA0277;919351113;TAYLOR COMMUNITY LIBRARY;710 SOUTH MAIN STREET;TAYLOR;18517;5705621234;25073;-7571838;41378784
PA;PA0278;919580873;SUS QUE CO HIST SOC & FREE LIB;458 HIGH SCHOOL RD;MONTROSE;18801;5702781881;72500;-7594456;41814343
PA;PA0279;919580903;PRATT MEMORIAL LIBRARY;752 MAIN STREET;NEW MILFORD;18834;5704653098;2035;-75727337;41875556
PA;PA0281;919640333;WAYNE COUNTY PUBLIC LIBRARY;1406 MAIN ST;HONESDALE;18431;5702531220;58478;-75259323;41579655
PA;PA0285;920450035;BARRETT FRIENDLY LIBRARY;6500 ROUTE 191;CRESCO;18326;5705957171;44329;-75282674;41155682
PA;PA0286;920450065;WESTERN POCONO COMMUNITY LIBRARY;131 PILGRIM WAY;BRODHEADSVILLE;18322;5709927934;66638;-75406525;40927268
PA;PA0287;920450303;POCONO MOUNTAIN PUBLIC LIBRARY;5500 MUNICIPAL DR;TOBYHANNA;18466;5708948860;40977;-7540626;41170512
PA;PA0288;920450543;EASTERN MONROE PUBLIC LIBRARY;1002 NORTH 9TH ST;STROUDSBURG;18360;5704210800;290037;-75217794;40989348
PA;PA0289;920450575;CLYMER LIBRARY ASSOCIATION;115 FIREHOUSE RD.;POCONO PINES;18350;5706460826;31180;-75475003;4110656
PA;PA0290;920480063;BANGOR PUBLIC LIBRARY;39 SOUTH MAIN ST;BANGOR;18013;6105884136;37387;-75204334;40866212
PA;PA0291;920480122;BETHLEHEM AREA PUBLIC LIBRARY;11 WEST CHURCH ST;BETHLEHEM;18018;6108673761;259900;-75378945;40618694
PA;PA0292;920480302;EASTON AREA PUBLIC LIBRARY;515 CHURCH ST;EASTON;18042;6102582917;249328;-75213508;40691829
PA;PA0293;920480633;MEM LIB OF NAZARETH & VICINITY;295 E CENTER ST;NAZARETH;18064;6107594932;63253;-75306078;4074254
PA;PA0294;920480693;NORTHAMPTON AREA PUB LIBRARY;GEORGE SCHISLER BLDG, 1615 LAUBACH;NORTHAMPTON;18067;6102627537;83236;-75491602;40687055
PA;PA0295;920481113;MARY MEUSER MEMORIAL LIBRARY;1803 NORTHAMPTON ST;EASTON;18042;6102583040;26889;-75237338;40689649
PA;PA0297;920520243;PIKE COUNTY PUBLIC LIBRARY;119 E HARFORD ST;MILFORD;18337;5702968211;65200;-74803046;41321756
PA;PA0298;921130213;DIMMICK MEMORIAL LIBRARY;54 BROADWAY;JIM THORPE;18229;5703252131;30629;-75739407;40863712
PA;PA0299;921130363;LEHIGHTON AREA MEMORIAL LIBRARY;124 NORTH ST;LEHIGHTON;18235;6103772750;20278;-75709392;40834636
PA;PA0300;921130543;PALMERTON AREA LIBRARY;402 DELAWARE AVE;PALMERTON;18071;6108263424;41073;-75607397;40802677
PA;PA0301;921390062;ALLENTOWN PUBLIC LIBRARY;1210 HAMILTON ST;ALLENTOWN;18102;6108202400;273125;-75482185;40599302
PA;PA0302;921390093;PUBLIC LIBRARY OF CATASAUQUA;THIRD & BRIDGE STS;CATASAUQUA;18032;6102644151;6179;-75468146;40654142
PA;PA0303;921390153;COPLAY PUBLIC LIBRARY;49 SOUTH FIFTH ST;COPLAY;18037;6102627351;9590;-75493361;40670034
PA;PA0304;921390183;EMMAUS PUBLIC LIBRARY;11 EAST MAIN ST;EMMAUS;18049;6109659284;58581;-75486508;40541036
PA;PA0305;921390335;SOUTHERN LEHIGH PUBLIC LIBRARY;3200 PRESTON LANE;CENTER VALLEY;18034;6102828825;67693;-75389241;40536592
PA;PA0306;921390513;SLATINGTON LIBRARY INC;650 MAIN ST;SLATINGTON;18080;6107676461;22319;-75612788;40750973
PA;PA0307;921390544;PARKLAND COMMUNITY LIBRARY;4422 WALBERT AVENUE;ALLENTOWN;18104;6103981333;84731;-75563984;40611584
PA;PA0308;921390724;WHITEHALL TOWNSHIP PUB LIBRARY;3700 MECHANICSVILLE RD;WHITEHALL;18052;6104324339;96788;-75502848;40650472
PA;PA0309;922090154;BUCKS COUNTY FREE LIBRARY;150 SOUTH PINE ST;DOYLESTOWN;18901;2153480332;1260349;-75126875;40308223
PA;PA0310;922090635;TWP LIB OF LOWER SOUTHAMPTON;1983 BRIDGETOWN PIKE;FEASTERVILLE;19053;2153551183;87468;-74984469;40162885
PA;PA0311;922090723;MORRISVILLE FR LIB ASSOCIATION;300 NORTH PENNSYLVANIA AVE;MORRISVILLE;19067;2152954850;10254;-74778748;40212084
PA;PA0312;922090813;FREE LIBRARY OF NEW HOPE & SOLEBURY;93 WEST FERRY ST;NEW HOPE;18938;2158622330;36830;-74955149;40363734
PA;PA0313;922090935;FREE LIB OF NORTHAMPTON TWP;25 UPPER HOLLAND ROAD;RICHBORO;18954;2153573050;191548;-75008586;40208943
PA;PA0314;922091143;RIEGELSVILLE LIBRARY;615 EASTON ROAD;RIEGELSVILLE;18077;6107492357;5241;-751954;40596204
PA;PA0315;922091415;SOUTHAMPTON FREE LIBRARY;947 STREET RD;SOUTHAMPTON;18966;2153221415;95358;-75037262;40170871
PA;PA0316;922091445;WARMINSTER TOWNSHIP LIBRARY;1076 EMMA LANE;WARMINSTER;18974;2156724362;134666;-75103515;40218975
PA;PA0317;922091565;VILLAGE LIBRARY OF WRIGHTSTOWN;727 PENNS PARK ROAD;WRIGHTSTOWN;18940;2155983322;17221;-74992929;4026473
PA;PA0318;923460034;ABINGTON TWP PUBLIC LIBRARY;1030 OLD YORK RD;ABINGTON;19001;2158855180;322065;-75123402;40111933
PA;PA0319;923460063;WISSAHICKON VALLEY PUB LIBRARY;650 SKIPPACK PIKE;BLUE BELL;19422;2156431320;178164;-75268188;4015356
PA;PA0327;923460393;UNION LIB COMPANY OF HATBOROUGH;243 SOUTH YORK RD;HATBORO;19040;2156721420;26000;-75107419;40173645
PA;PA0328;923460513;JENKINTOWN LIBRARY;460 OLD YORK ROAD;JENKINTOWN;19046;2158840593;62130;-75125836;40098728
PA;PA0332;923460694;HUNTINGDON VALLEY LIBRARY;625 RED LION RD;HUNTINGDON VALLEY;19006;2159475138;88126;-75061104;40124286
PA;PA0334;923460755;LOWER PROVIDENCE COM LIBRARY;50 PARKLANE DR;EAGLEVILLE;19403;6106666640;175185;-75407655;40160245
PA;PA0335;923460873;NARBERTH COMMUNITY LIBRARY;80 WINDSOR AVENUE;NARBERTH;19072;6106642878;48000;-75266221;40005471
PA;PA0336;923460933;MONT CO-NORRISTOWN PUB LIB;1001 POWELL ST;NORRISTOWN;19401;6102785100;148997;-75340112;40121249
PA;PA0338;923461083;POTTSTOWN REGIONAL PUBLIC LIBRARY;500 HIGH STREET;POTTSTOWN;19464;6109706551;132895;-75642086;4024459
PA;PA0339;923461353;INDIAN VALLEY PUBLIC LIBRARY;100 EAST CHURCH AVE;TELFORD;18969;2157239109;264804;-75333081;40328367
PA;PA0340;923461444;UPPER DUBLIN PUBLIC LIBRARY;805 LOCH ALSH AVE;FORT WASHINGTON;19034;2156288744;169540;-75200659;40152745
PA;PA0341;923461565;UPPER MERION TOWNSHIP LIBRARY;175 W VALLEY FORGE RD;KING OF PRUSSIA;19406;6102654805;118646;-75373067;4010262
PA;PA0342;923461594;UPPER MORELAND FR PUB LIBRARY;109 PARK AVENUE;WILLOW GROVE;19090;2156590741;120241;-75117779;40144083
PA;PA0343;924150033;ATGLEN PUBLIC LIBRARY;413 VALLEY AVENUE;ATGLEN;19310;6105936848;22620;-7597473;39949137
PA;PA0344;924150063;CHESTER COUNTY LIBRARY;450 EXTON SQUARE PARKWAY;EXTON;19341;6102802600;596098;-7562131;40031651
PA;PA0345;924150182;COATESVILLE AREA PUBLIC LIBRARY;501 E LINCOLN HIGHWAY;COATESVILLE;19320;6103844115;72339;-75816036;39984274
PA;PA0346;924150213;DOWNINGTOWN LIBRARY COMPANY;122 WALLACE AVE;DOWNINGTOWN;19335;6102692741;106971;-75703763;40010106
PA;PA0347;924150605;EASTTOWN LIBRARY & INFO CENTER;720 FIRST AVENUE;BERWYN;19312;6106440138;163402;-7544188;400447
PA;PA0348;924150753;HONEY BROOK COMMUNITY LIBRARY;687 COMPASS ROAD;HONEY BROOK;19344;6102733303;33568;-75916173;40088438
PA;PA0349;924150813;KENNETT LIBRRARY;216 EAST STATE STREET;KENNETT SQUARE;19348;6104442702;115855;-75709719;39847245
PA;PA0350;924150993;MALVERN PUBLIC LIBRARY;1 E FIRST AVENUE, SUITE 2;MALVERN;19355;6106447259;67225;-75512625;40033503
PA;PA0351;924151173;OXFORD PUBLIC LIBRARY;48 SOUTH SECOND STREET;OXFORD;19363;6109329625;73497;-7598057;39784851
PA;PA0352;924151203;PARKESBURG FREE LIBRARY;105 WEST ST;PARKESBURG;19365;6108575165;34604;-75918554;39957085
PA;PA0353;924151293;PHOENIXVILLE PUBLIC LIBRARY;183 SECOND AVE;PHOENIXVILLE;19460;6109333013;112448;-75513879;4012867
PA;PA0354;924151473;SPRING CITY FR PUBLIC LIBRARY;245 BROAD ST;SPRING CITY;19475;6109484130;34919;-75549488;40177322
PA;PA0355;924151535;TREDYFFRIN PUBLIC LIBRARY;582 UPPER GULPH RD;WAYNE;19087;6106887092;230357;-75402635;40057242
PA;PA0356;924151833;WEST CHESTER PUBLIC LIBRARY;415 NORTH CHURCH ST;WEST CHESTER;19380;6106961721;97887;-75608916;39963265
PA;PA0357;924151923;AVON GROVE LIBRARY;117 ROSEHILL AVENUE;WEST GROVE;19390;6108692004;107586;-75825942;39822032
PA;PA0358;924152045;CHESTER SPRINGS LIBRARY;1709 ART SCHOOL ROAD;CHESTER SPRINGS;19425;6108279212;21605;-75622945;40100351
PA;PA0359;925230064;ASTON PUBLIC LIBRARY;3270 CONCORD ROAD;ASTON;19014;6104945877;95301;-75420379;39866655
PA;PA0360;925230182;J. LEWIS CROZER LIBRARY;620 ENGLE ST;CHESTER;19013;6104943454;91165;-7538726;39838082
PA;PA0361;925230303;COLLINGDALE PUBLIC LIBRARY;823 MACDADE BLVD;COLLINGDALE;19023;6105832214;20206;-75277934;39911548
PA;PA0362;925230365;RACHEL KOHL COMMUNITY LIBRARY;687 SMITHBRIDGE ROAD;GLEN MILLS;19342;6103583445;72781;-75514192;39866129
PA;PA0363;925230424;DARBY LIBRARY;1001 MAIN ST;DARBY;19023;6105867310;17377;-75263237;39920088
PA;PA0365;925230543;BOROUGH OF FOLCROFT PUBLIC LIBRARY;1725 DELMAR DR;FOLCROFT;19032;6105861690;15567;-75279444;39893985
PA;PA0366;925230573;GLENOLDEN LIBRARY;211 S LLANWELLYN AVE;GLENOLDEN;19036;6105831010;10455;-75293178;39899726
PA;PA0367;925230604;HAVERFORD TOWNSHIP FREE LIBRARY ASSOCIATION;1601 DARBY ROAD;HAVERTOWN;19083;6104463082;182493;-75305179;39981293
PA;PA0368;925230633;LANSDOWNE PUBLIC LIBRARY;55 SOUTH LANSDOWNE AVE;LANSDOWNE;19050;6106230239;96057;-75271874;39936424
PA;PA0369;925230693;MARY M CAMPBELL LIBRARY;TENTH & GREEN STS;MARCUS HOOK;19061;6104856519;4411;-75438639;39833146
PA;PA0370;925230753;MEDIA UPPER PROVIDENCE FREE LIBRARY;1 EAST FRONT ST;MEDIA;19063;6105661918;112500;-75389101;3991887
PA;PA0371;925230785;MIDDLETOWN FREE LIBRARY;21 NORTH PENNELL ROAD;LIMA;19037;6105667828;82880;-7543976;39913692
PA;PA0372;925230874;HELEN KATE FURNESS FR LIBRARY;100 NORTH PROVIDENCE RD;WALLINGFORD;19086;6105669331;61901;-75375237;39904344
PA;PA0373;925230905;NEWTOWN PUBLIC LIBRARY;201 BISHOP HOLLOW RD;NEWTOWN SQUARE;19073;6103531022;62871;-75406111;39981284
PA;PA0374;925230933;NORWOOD PUBLIC LIBRARY;513 WELCOME AVE;NORWOOD;19074;6105340693;27820;-75301501;39890885
PA;PA0375;925230993;PROSPECT PARK FREE LIBRARY;720 MARYLAND AVE;PROSPECT PARK;19076;6105324643;12569;-75308536;3988823
PA;PA0376;925231024;MEM LIBRARY OF RADNOR TWNSHP;114 WEST WAYNE AVE;WAYNE;19087;6106871124;48361;-75389234;40043149
PA;PA0377;925231053;RIDLEY PARK PUBLIC LIBRARY;107 E. WARD STREET;RIDLEY PARK;19078;6105837207;13589;-75323302;39880602
PA;PA0378;925231084;RIDLEY TOWNSHIP PUBLIC LIBRARY;100 E MACDADE BLVD;FOLSOM;19033;6105830593;112209;-75330969;39886332
PA;PA0379;925231173;SHARON HILL PUBLIC LIBRARY;246 SHARON AVE;SHARON HILL;19079;6105863993;29933;-75272476;39907017
PA;PA0380;925231204;SPRINGFIELD TOWNSHIP LIBRARY;70 POWELL RD;SPRINGFIELD;19064;6105432113;155732;-75329728;39930416
PA;PA0381;925231233;SWARTHMORE PUBLIC LIBRARY;121 PARK AVENUE;SWARTHMORE;19081;6105430436;112668;-75348832;39901467
PA;PA0382;925231294;TINICUM MEMORIAL PUB LIBRARY;620 SENECA ST;ESSINGTON;19029;6105219344;20347;-75293899;39868891
PA;PA0383;925231414;UPPER DARBY TOWNSHIP & SELLERS MEMORIAL FREE PUBLIC LIBRARY;76 SOUTH STATE RD;UPPER DARBY;19082;6107894440;195000;-75273111;39961904
PA;PA0384;925231473;YEADON PUBLIC LIBRARY;809 LONGACRE BLVD;YEADON;19050;6106234090;81134;-75250562;3993612
PA;PA0385;926510006;FREE LIBRARY OF PHILADELPHIA;1901 VINE ST;PHILADELPHIA;19103;2156865300;5128715;-75170447;39959125
PA;PA0386;927040093;BADEN MEMORIAL LIBRARY;385 STATE ST;BADEN;15005;7248693960;10069;-80228462;40635291
PA;PA0387;927040123;BEAVER AREA MEMORIAL LIBRARY;100 COLLEGE AVE;BEAVER;15009;7247751132;109391;-80302056;4069196
PA;PA0389;927041053;CARNEGIE FREE LIBRARY-MIDLAND;61 NINTH ST;MIDLAND;15059;7246438980;7882;-8045044;40636521
PA;PA0390;927041113;NEW BRIGHTON PUBLIC LIBRARY;1021 3RD AVE;NEW BRIGHTON;15066;7248467991;39778;-80312271;40733078
PA;PA0391;928030033;APOLLO MEMORIAL LIBRARY;219 NORTH PENNSYLVANIA AVE;APOLLO;15613;7244784214;5732;-79565892;405836
PA;PA0392;928030393;FORD CITY PUBLIC LIBRARY;1136 FOURTH AVE;FORD CITY;16226;7247633591;11700;-79529307;4077298
